cnn-sample_frame_2275_second_91_face0.jpg	78	57	328	84	385	162	0.9960671067237854
cnn-sample_frame_2300_second_92_face0.jpg	71	57	326	77	383	148	0.9965368509292603
cnn-sample_frame_2325_second_93_face0.jpg	72	57	325	82	382	154	0.9931093454360962
cnn-sample_frame_3025_second_121_face0.jpg	182	116	292	76	408	258	0.9983548521995544
cnn-sample_frame_3050_second_122_face0.jpg	199	107	301	73	408	272	0.9958685636520386
cnn-sample_frame_3075_second_123_face0.jpg	198	111	292	80	403	278	0.9985048770904541
cnn-sample_frame_3100_second_124_face0.jpg	196	107	303	79	410	275	0.9961718916893005
cnn-sample_frame_3125_second_125_face0.jpg	197	108	301	80	409	277	0.996090829372406
cnn-sample_frame_3200_second_128_face0.jpg	64	47	256	204	303	268	0.9954931735992432
cnn-sample_frame_3225_second_129_face0.jpg	68	49	241	200	290	268	0.9985834360122681
cnn-sample_frame_3250_second_130_face0.jpg	73	53	228	197	281	270	0.9976211190223694
cnn-sample_frame_3275_second_131_face0.jpg	77	56	216	195	272	272	0.9967015385627747
cnn-sample_frame_3300_second_132_face0.jpg	78	57	210	197	267	275	0.997549831867218
cnn-sample_frame_3325_second_133_face0.jpg	81	58	200	197	258	278	0.9978017210960388
cnn-sample_frame_3350_second_134_face0.jpg	81	59	189	197	248	278	0.9974029660224915
cnn-sample_frame_3375_second_135_face0.jpg	81	58	182	197	240	278	0.9970388412475586
cnn-sample_frame_3400_second_136_face0.jpg	81	57	179	197	236	278	0.9960193037986755
cnn-sample_frame_3425_second_137_face0.jpg	79	58	175	200	233	279	0.9975173473358154
cnn-sample_frame_3450_second_138_face0.jpg	79	56	173	200	229	279	0.9976262450218201
cnn-sample_frame_3500_second_140_face0.jpg	40	25	346	216	371	256	0.9767444133758545
cnn-sample_frame_3525_second_141_face0.jpg	44	29	369	210	398	254	0.9631034731864929
cnn-sample_frame_3550_second_142_face0.jpg	49	31	343	200	374	249	0.9848231077194214
cnn-sample_frame_3575_second_143_face0.jpg	55	34	332	189	366	244	0.9804762601852417
cnn-sample_frame_3600_second_144_face0.jpg	66	43	318	156	361	222	0.9731911420822144
cnn-sample_frame_3625_second_145_face0.jpg	74	46	307	144	353	218	0.9386107921600342
cnn-sample_frame_3650_second_146_face0.jpg	89	53	322	123	375	212	0.9870216250419617
cnn-sample_frame_3675_second_147_face0.jpg	101	59	304	112	363	213	0.9891225695610046
cnn-sample_frame_3700_second_148_face0.jpg	115	67	285	94	352	209	0.9891650080680847
cnn-sample_frame_3725_second_149_face0.jpg	140	82	273	96	355	236	0.9920220375061035
cnn-sample_frame_3750_second_150_face0.jpg	148	89	293	106	382	254	0.9979787468910217
cnn-sample_frame_3775_second_151_face0.jpg	174	96	309	104	405	278	0.9958778619766235
cnn-sample_frame_3800_second_152_face0.jpg	193	102	285	89	387	282	0.9958297610282898
cnn-sample_frame_3825_second_153_face0.jpg	207	115	337	93	452	300	0.9967633485794067
cnn-sample_frame_3850_second_154_face0.jpg	212	115	283	79	398	291	0.995395839214325
cnn-sample_frame_3875_second_155_face0.jpg	223	115	289	83	404	306	0.9959017634391785
cnn-sample_frame_3900_second_156_face0.jpg	208	116	345	92	461	300	0.9956986904144287
cnn-sample_frame_3925_second_157_face0.jpg	207	114	344	86	458	293	0.9953662157058716
cnn-sample_frame_3950_second_158_face0.jpg	207	115	313	78	428	285	0.9951476454734802
cnn-sample_frame_3975_second_159_face0.jpg	218	114	302	79	416	297	0.9949177503585815
cnn-sample_frame_4000_second_160_face0.jpg	222	114	292	92	406	314	0.9961220622062683
cnn-sample_frame_4025_second_161_face0.jpg	218	114	288	91	402	309	0.9965659976005554
cnn-sample_frame_4050_second_162_face0.jpg	208	114	335	100	449	308	0.9958090782165527
cnn-sample_frame_4075_second_163_face0.jpg	213	112	339	86	451	299	0.9943155646324158
cnn-sample_frame_4100_second_164_face0.jpg	211	113	339	89	452	300	0.9941018223762512
cnn-sample_frame_4125_second_165_face0.jpg	223	114	309	113	423	336	0.9916821718215942
cnn-sample_frame_4150_second_166_face0.jpg	223	114	304	100	418	323	0.990807831287384
cnn-sample_frame_4175_second_167_face0.jpg	212	114	290	85	404	297	0.9975899457931519
cnn-sample_frame_4200_second_168_face0.jpg	213	113	281	89	394	302	0.993558943271637
cnn-sample_frame_4225_second_169_face0.jpg	214	118	293	93	411	307	0.998360812664032
cnn-sample_frame_4300_second_172_face0.jpg	175	96	127	127	223	302	0.9971135854721069
cnn-sample_frame_4300_second_172_face1.jpg	164	94	474	134	568	298	0.99539715051651
cnn-sample_frame_4325_second_173_face0.jpg	165	93	141	131	236	298	0.995864987373352
cnn-sample_frame_4325_second_173_face1.jpg	167	95	476	133	569	298	0.9960869550704956
cnn-sample_frame_4350_second_174_face0.jpg	166	93	141	131	234	297	0.9954825639724731
cnn-sample_frame_4350_second_174_face1.jpg	162	93	474	133	567	295	0.9949021339416504
cnn-sample_frame_4375_second_175_face0.jpg	169	94	143	135	237	304	0.995462954044342
cnn-sample_frame_4375_second_175_face1.jpg	165	94	473	129	567	294	0.9945079684257507
cnn-sample_frame_4400_second_176_face0.jpg	167	96	135	137	231	304	0.9959832429885864
cnn-sample_frame_4400_second_176_face1.jpg	166	94	474	133	568	299	0.9952071309089661
cnn-sample_frame_4425_second_177_face0.jpg	166	93	136	140	229	306	0.9960361123085022
cnn-sample_frame_4425_second_177_face1.jpg	165	93	475	130	568	295	0.9935365319252014
cnn-sample_frame_4450_second_178_face0.jpg	166	93	144	121	239	291	0.994441568851471
cnn-sample_frame_4450_second_178_face1.jpg	170	95	475	133	568	299	0.99524986743927
cnn-sample_frame_4475_second_179_face0.jpg	168	93	141	131	234	299	0.9962584972381592
cnn-sample_frame_4475_second_179_face1.jpg	166	94	475	132	569	298	0.9944445490837097
cnn-sample_frame_4500_second_180_face0.jpg	164	95	143	130	238	294	0.9957873225212097
cnn-sample_frame_4500_second_180_face1.jpg	167	94	474	135	568	302	0.9952179193496704
cnn-sample_frame_4525_second_181_face0.jpg	167	93	136	127	228	293	0.9927377104759216
cnn-sample_frame_4525_second_181_face1.jpg	166	92	478	131	571	298	0.9957964420318604
cnn-sample_frame_4550_second_182_face0.jpg	172	98	127	134	225	306	0.9970935583114624
cnn-sample_frame_4550_second_182_face1.jpg	169	93	476	129	569	298	0.9949234127998352
cnn-sample_frame_4575_second_183_face0.jpg	169	98	126	134	224	303	0.9974028468132019
cnn-sample_frame_4575_second_183_face1.jpg	170	93	472	128	565	298	0.9944393634796143
cnn-sample_frame_4600_second_184_face0.jpg	158	98	128	139	226	297	0.9974945783615112
cnn-sample_frame_4600_second_184_face1.jpg	169	93	474	129	567	298	0.9923885464668274
cnn-sample_frame_4625_second_185_face0.jpg	159	97	127	135	224	294	0.9977662563323975
cnn-sample_frame_4625_second_185_face1.jpg	172	93	482	127	575	299	0.9948180317878723
cnn-sample_frame_4650_second_186_face0.jpg	160	96	128	136	224	296	0.9978150129318237
cnn-sample_frame_4650_second_186_face1.jpg	175	93	485	126	578	301	0.9925601482391357
cnn-sample_frame_4675_second_187_face0.jpg	157	96	129	139	225	296	0.9976478219032288
cnn-sample_frame_4675_second_187_face1.jpg	178	94	485	126	579	304	0.9930737018585205
cnn-sample_frame_4700_second_188_face0.jpg	160	95	130	136	225	296	0.9975801706314087
cnn-sample_frame_4700_second_188_face1.jpg	176	92	485	125	577	301	0.9942315816879272
cnn-sample_frame_4725_second_189_face0.jpg	161	96	129	136	225	297	0.9975709319114685
cnn-sample_frame_4725_second_189_face1.jpg	183	94	489	128	583	311	0.9941878318786621
cnn-sample_frame_4750_second_190_face0.jpg	162	95	130	135	225	297	0.9967681169509888
cnn-sample_frame_4750_second_190_face1.jpg	180	93	482	130	575	310	0.9952632188796997
cnn-sample_frame_4775_second_191_face0.jpg	161	95	131	136	226	297	0.9968032836914062
cnn-sample_frame_4775_second_191_face1.jpg	172	93	484	126	577	298	0.9939776659011841
cnn-sample_frame_4800_second_192_face0.jpg	160	95	134	136	229	296	0.996129035949707
cnn-sample_frame_4800_second_192_face1.jpg	179	93	482	127	575	306	0.9937119483947754
cnn-sample_frame_4825_second_193_face0.jpg	161	94	135	136	229	297	0.996407687664032
cnn-sample_frame_4825_second_193_face1.jpg	178	94	480	127	574	305	0.9952369928359985
cnn-sample_frame_4850_second_194_face0.jpg	160	94	135	137	229	297	0.9961845278739929
cnn-sample_frame_4850_second_194_face1.jpg	168	92	487	126	579	294	0.9944949746131897
cnn-sample_frame_4875_second_195_face0.jpg	221	125	252	73	377	294	0.9988991022109985
cnn-sample_frame_4900_second_196_face0.jpg	194	108	298	87	406	281	0.9958683252334595
cnn-sample_frame_4925_second_197_face0.jpg	180	100	314	84	414	264	0.9972610473632812
cnn-sample_frame_4950_second_198_face0.jpg	181	101	305	84	406	265	0.9986681938171387
cnn-sample_frame_4975_second_199_face0.jpg	174	102	297	85	399	259	0.9981929659843445
cnn-sample_frame_5000_second_200_face0.jpg	164	99	82	365	142	440	0.8938069343566895
cnn-sample_frame_5000_second_200_face1.jpg	75	60	302	84	401	248	0.9983239769935608
cnn-sample_frame_5025_second_201_face0.jpg	170	99	306	88	405	258	0.9970976114273071
cnn-sample_frame_5050_second_202_face0.jpg	168	98	226	149	298	264	0.8943824768066406
cnn-sample_frame_5050_second_202_face1.jpg	115	72	318	82	416	250	0.9966467022895813
cnn-sample_frame_5075_second_203_face0.jpg	175	100	306	87	406	262	0.9978931546211243
cnn-sample_frame_5100_second_204_face0.jpg	161	95	351	89	446	250	0.9958194494247437
cnn-sample_frame_5125_second_205_face0.jpg	168	97	95	161	161	261	0.9850975275039673
cnn-sample_frame_5125_second_205_face1.jpg	100	66	415	73	512	241	0.9958240985870361
cnn-sample_frame_5150_second_206_face0.jpg	167	101	104	165	169	272	0.89506995677948
cnn-sample_frame_5150_second_206_face1.jpg	107	65	401	89	502	256	0.9989069700241089
cnn-sample_frame_5175_second_207_face0.jpg	185	98	82	161	138	262	0.8390534520149231
cnn-sample_frame_5175_second_207_face1.jpg	101	56	402	79	500	264	0.9990872144699097
cnn-sample_frame_5200_second_208_face0.jpg	176	99	88	279	123	324	0.9612349271774292
cnn-sample_frame_5200_second_208_face1.jpg	45	35	408	70	507	246	0.9973331689834595
cnn-sample_frame_5225_second_209_face0.jpg	169	99	379	70	478	239	0.997270405292511
cnn-sample_frame_5250_second_210_face0.jpg	164	97	328	76	425	240	0.995945394039154
cnn-sample_frame_5275_second_211_face0.jpg	173	101	67	156	125	267	0.9415184259414673
cnn-sample_frame_5275_second_211_face1.jpg	111	58	320	75	421	248	0.9966467022895813
cnn-sample_frame_5300_second_212_face0.jpg	177	102	62	155	124	264	0.9884904623031616
cnn-sample_frame_5300_second_212_face1.jpg	109	62	324	74	426	251	0.9970718622207642
cnn-sample_frame_5325_second_213_face0.jpg	174	102	56	156	115	261	0.9621849060058594
cnn-sample_frame_5325_second_213_face1.jpg	105	59	317	76	419	250	0.9986244440078735
cnn-sample_frame_5350_second_214_face0.jpg	163	97	60	157	119	261	0.9556671977043152
cnn-sample_frame_5350_second_214_face1.jpg	104	59	331	81	428	244	0.9980923533439636
cnn-sample_frame_5375_second_215_face0.jpg	167	96	59	156	121	259	0.9808079600334167
cnn-sample_frame_5375_second_215_face1.jpg	103	62	353	70	449	237	0.9960570335388184
cnn-sample_frame_5400_second_216_face0.jpg	157	101	60	158	130	265	0.9327703714370728
cnn-sample_frame_5400_second_216_face1.jpg	107	70	293	77	394	234	0.9993600249290466
cnn-sample_frame_5425_second_217_face0.jpg	173	100	54	159	117	266	0.9174137115478516
cnn-sample_frame_5425_second_217_face1.jpg	107	63	311	79	411	252	0.9981437921524048
cnn-sample_frame_5450_second_218_face0.jpg	169	99	60	158	129	269	0.9397405385971069
cnn-sample_frame_5450_second_218_face1.jpg	111	69	334	79	433	248	0.9987202882766724
cnn-sample_frame_5475_second_219_face0.jpg	158	96	129	130	225	288	0.9970752000808716
cnn-sample_frame_5475_second_219_face1.jpg	175	94	490	126	584	301	0.9941402077674866
cnn-sample_frame_5500_second_220_face0.jpg	157	95	130	129	225	286	0.9975717663764954
cnn-sample_frame_5500_second_220_face1.jpg	177	93	489	120	582	297	0.992612361907959
cnn-sample_frame_5525_second_221_face0.jpg	157	93	133	130	226	287	0.9974929094314575
cnn-sample_frame_5525_second_221_face1.jpg	175	94	488	123	582	298	0.9929293990135193
cnn-sample_frame_5550_second_222_face0.jpg	158	93	133	129	226	287	0.9972558617591858
cnn-sample_frame_5550_second_222_face1.jpg	182	93	494	130	587	312	0.9898092746734619
cnn-sample_frame_5575_second_223_face0.jpg	159	93	133	129	226	288	0.9972301125526428
cnn-sample_frame_5575_second_223_face1.jpg	177	94	494	126	588	303	0.9947912693023682
cnn-sample_frame_5600_second_224_face0.jpg	159	93	134	129	227	288	0.996914267539978
cnn-sample_frame_5600_second_224_face1.jpg	174	93	493	123	586	297	0.9940908551216125
cnn-sample_frame_5625_second_225_face0.jpg	157	94	133	131	227	288	0.997178316116333
cnn-sample_frame_5625_second_225_face1.jpg	174	94	492	125	586	299	0.995550274848938
cnn-sample_frame_5650_second_226_face0.jpg	159	93	134	129	227	288	0.9972520470619202
cnn-sample_frame_5650_second_226_face1.jpg	182	93	496	127	589	309	0.9934171438217163
cnn-sample_frame_5675_second_227_face0.jpg	159	93	133	129	226	288	0.9973487854003906
cnn-sample_frame_5675_second_227_face1.jpg	174	94	492	127	586	301	0.9940463304519653
cnn-sample_frame_5700_second_228_face0.jpg	159	93	133	129	226	288	0.9972021579742432
cnn-sample_frame_5700_second_228_face1.jpg	178	94	495	127	589	305	0.9933468103408813
cnn-sample_frame_5725_second_229_face0.jpg	159	93	133	129	226	288	0.9972167015075684
cnn-sample_frame_5725_second_229_face1.jpg	174	95	493	122	588	296	0.9958884119987488
cnn-sample_frame_5750_second_230_face0.jpg	159	93	133	130	226	289	0.996990442276001
cnn-sample_frame_5750_second_230_face1.jpg	177	96	495	131	591	308	0.9942795038223267
cnn-sample_frame_5775_second_231_face0.jpg	157	93	133	132	226	289	0.9970560073852539
cnn-sample_frame_5775_second_231_face1.jpg	175	95	490	126	585	301	0.9946982860565186
cnn-sample_frame_5800_second_232_face0.jpg	159	93	133	129	226	288	0.997398853302002
cnn-sample_frame_5800_second_232_face1.jpg	187	95	493	125	588	312	0.9918517470359802
cnn-sample_frame_5825_second_233_face0.jpg	159	93	134	130	227	289	0.9970248341560364
cnn-sample_frame_5825_second_233_face1.jpg	184	96	498	128	594	312	0.9923575520515442
cnn-sample_frame_5850_second_234_face0.jpg	160	92	135	129	227	289	0.9963164329528809
cnn-sample_frame_5850_second_234_face1.jpg	171	94	496	121	590	292	0.996301531791687
cnn-sample_frame_5875_second_235_face0.jpg	161	93	134	129	227	290	0.9966157078742981
cnn-sample_frame_5875_second_235_face1.jpg	176	95	492	125	587	301	0.9946980476379395
cnn-sample_frame_5900_second_236_face0.jpg	160	93	134	129	227	289	0.9969629645347595
cnn-sample_frame_5900_second_236_face1.jpg	178	93	494	124	587	302	0.9930713772773743
cnn-sample_frame_5925_second_237_face0.jpg	159	92	134	130	226	289	0.9970633387565613
cnn-sample_frame_5925_second_237_face1.jpg	170	95	496	129	591	299	0.9960259199142456
cnn-sample_frame_5950_second_238_face0.jpg	160	92	134	129	226	289	0.9968113303184509
cnn-sample_frame_5950_second_238_face1.jpg	173	96	490	122	586	295	0.9938547015190125
cnn-sample_frame_5975_second_239_face0.jpg	159	93	133	129	226	288	0.9974900484085083
cnn-sample_frame_5975_second_239_face1.jpg	168	93	492	125	585	293	0.9939886331558228
cnn-sample_frame_6000_second_240_face0.jpg	160	93	133	129	226	289	0.9970090985298157
cnn-sample_frame_6000_second_240_face1.jpg	168	95	492	131	587	299	0.9949702620506287
cnn-sample_frame_6025_second_241_face0.jpg	158	93	133	129	226	287	0.9973561763763428
cnn-sample_frame_6025_second_241_face1.jpg	182	94	493	127	587	309	0.993346095085144
cnn-sample_frame_6050_second_242_face0.jpg	158	93	133	131	226	289	0.9967989921569824
cnn-sample_frame_6050_second_242_face1.jpg	176	97	491	121	588	297	0.9947121143341064
cnn-sample_frame_6075_second_243_face0.jpg	159	94	133	130	227	289	0.9972764849662781
cnn-sample_frame_6075_second_243_face1.jpg	169	95	491	123	586	292	0.9940774440765381
cnn-sample_frame_6100_second_244_face0.jpg	159	94	133	130	227	289	0.9971856474876404
cnn-sample_frame_6100_second_244_face1.jpg	179	96	491	126	587	305	0.993854284286499
cnn-sample_frame_6125_second_245_face0.jpg	160	93	133	130	226	290	0.997071385383606
cnn-sample_frame_6125_second_245_face1.jpg	176	93	494	126	587	302	0.992232084274292
cnn-sample_frame_6150_second_246_face0.jpg	160	93	134	129	227	289	0.9970691800117493
cnn-sample_frame_6150_second_246_face1.jpg	174	94	493	126	587	300	0.9958987832069397
cnn-sample_frame_6175_second_247_face0.jpg	159	93	133	130	226	289	0.9972805976867676
cnn-sample_frame_6175_second_247_face1.jpg	177	96	494	131	590	308	0.992738664150238
cnn-sample_frame_6200_second_248_face0.jpg	159	93	133	130	226	289	0.9971489310264587
cnn-sample_frame_6200_second_248_face1.jpg	173	95	495	125	590	298	0.9958427548408508
cnn-sample_frame_6225_second_249_face0.jpg	159	93	133	130	226	289	0.9971024394035339
cnn-sample_frame_6225_second_249_face1.jpg	172	96	495	130	591	302	0.9969112277030945
cnn-sample_frame_6250_second_250_face0.jpg	161	94	133	129	227	290	0.9971238970756531
cnn-sample_frame_6250_second_250_face1.jpg	173	93	498	126	591	299	0.9942758679389954
cnn-sample_frame_6275_second_251_face0.jpg	159	94	133	129	227	288	0.9974849224090576
cnn-sample_frame_6275_second_251_face1.jpg	179	94	491	126	585	305	0.9916166663169861
cnn-sample_frame_6300_second_252_face0.jpg	160	93	133	129	226	289	0.9973251819610596
cnn-sample_frame_6300_second_252_face1.jpg	171	94	490	125	584	296	0.99349045753479
cnn-sample_frame_6325_second_253_face0.jpg	159	93	134	130	227	289	0.9970417618751526
cnn-sample_frame_6325_second_253_face1.jpg	181	95	493	130	588	311	0.9939602613449097
cnn-sample_frame_6350_second_254_face0.jpg	160	94	132	129	226	289	0.997413694858551
cnn-sample_frame_6350_second_254_face1.jpg	175	93	496	125	589	300	0.9941697120666504
cnn-sample_frame_6375_second_255_face0.jpg	160	93	133	129	226	289	0.9973605275154114
cnn-sample_frame_6375_second_255_face1.jpg	179	95	494	122	589	301	0.9942124485969543
cnn-sample_frame_6400_second_256_face0.jpg	160	94	133	129	227	289	0.9976357221603394
cnn-sample_frame_6400_second_256_face1.jpg	172	96	492	122	588	294	0.9952753782272339
cnn-sample_frame_6425_second_257_face0.jpg	159	93	133	130	226	289	0.9975047707557678
cnn-sample_frame_6425_second_257_face1.jpg	179	94	488	127	582	306	0.9952488541603088
cnn-sample_frame_6450_second_258_face0.jpg	159	94	132	130	226	289	0.9976050853729248
cnn-sample_frame_6450_second_258_face1.jpg	175	92	494	124	586	299	0.9916982650756836
cnn-sample_frame_6475_second_259_face0.jpg	159	94	132	130	226	289	0.9976992011070251
cnn-sample_frame_6475_second_259_face1.jpg	170	93	496	116	589	286	0.9952712655067444
cnn-sample_frame_6500_second_260_face0.jpg	160	94	132	129	226	289	0.9975826740264893
cnn-sample_frame_6500_second_260_face1.jpg	174	94	492	121	586	295	0.9908968806266785
cnn-sample_frame_6525_second_261_face0.jpg	163	95	139	127	234	290	0.9963478446006775
cnn-sample_frame_6525_second_261_face1.jpg	178	94	490	127	584	305	0.9935646653175354
cnn-sample_frame_6550_second_262_face0.jpg	160	93	140	126	233	286	0.9970961809158325
cnn-sample_frame_6550_second_262_face1.jpg	176	96	493	132	589	308	0.9956420660018921
cnn-sample_frame_6575_second_263_face0.jpg	162	93	138	127	231	289	0.9957791566848755
cnn-sample_frame_6575_second_263_face1.jpg	175	96	492	130	588	305	0.9950482249259949
cnn-sample_frame_6600_second_264_face0.jpg	167	95	139	127	233	291	0.9960947632789612
cnn-sample_frame_6600_second_264_face1.jpg	164	94	491	119	586	286	0.9964901804924011
cnn-sample_frame_6625_second_265_face0.jpg	164	95	139	126	234	290	0.9959455132484436
cnn-sample_frame_6625_second_265_face1.jpg	173	94	491	121	585	294	0.9922261238098145
cnn-sample_frame_6650_second_266_face0.jpg	164	92	138	127	230	291	0.9945079684257507
cnn-sample_frame_6650_second_266_face1.jpg	191	95	485	123	580	314	0.9930443167686462
cnn-sample_frame_6675_second_267_face0.jpg	163	94	138	124	232	287	0.9961795806884766
cnn-sample_frame_6675_second_267_face1.jpg	184	94	482	124	576	308	0.9938934445381165
cnn-sample_frame_6700_second_268_face0.jpg	172	97	140	130	233	292	0.9948517680168152
cnn-sample_frame_6700_second_268_face1.jpg	162	93	490	125	587	297	0.9960566759109497
cnn-sample_frame_6725_second_269_face0.jpg	164	94	139	126	233	290	0.9957614541053772
cnn-sample_frame_6725_second_269_face1.jpg	173	95	493	130	588	303	0.9930675029754639
cnn-sample_frame_6750_second_270_face0.jpg	181	96	139	126	233	290	0.995301365852356
cnn-sample_frame_6750_second_270_face1.jpg	164	94	488	121	584	302	0.9962348341941833
cnn-sample_frame_6775_second_271_face0.jpg	171	95	139	127	232	291	0.9956682920455933
cnn-sample_frame_6775_second_271_face1.jpg	164	93	491	122	586	293	0.995997428894043
cnn-sample_frame_6800_second_272_face0.jpg	163	94	139	127	233	290	0.9959282279014587
cnn-sample_frame_6800_second_272_face1.jpg	180	94	491	126	585	306	0.9947734475135803
cnn-sample_frame_6825_second_273_face0.jpg	164	94	138	126	232	290	0.9953703284263611
cnn-sample_frame_6825_second_273_face1.jpg	170	96	490	118	586	288	0.9948144555091858
cnn-sample_frame_6850_second_274_face0.jpg	164	95	138	126	233	290	0.9956598877906799
cnn-sample_frame_6850_second_274_face1.jpg	173	94	491	123	585	296	0.9930738210678101
cnn-sample_frame_6875_second_275_face0.jpg	162	93	139	127	232	289	0.996037483215332
cnn-sample_frame_6875_second_275_face1.jpg	174	97	489	123	586	297	0.9933027029037476
cnn-sample_frame_6900_second_276_face0.jpg	164	94	139	125	233	289	0.9960105419158936
cnn-sample_frame_6900_second_276_face1.jpg	182	96	485	122	581	304	0.9946130514144897
cnn-sample_frame_6925_second_277_face0.jpg	163	93	140	126	233	289	0.9959890246391296
cnn-sample_frame_6925_second_277_face1.jpg	173	95	486	125	581	298	0.9931150078773499
cnn-sample_frame_6950_second_278_face0.jpg	52	37	349	127	383	178	0.9748151302337646
cnn-sample_frame_6950_second_278_face1.jpg	51	34	442	111	479	163	0.990170419216156
cnn-sample_frame_6975_second_279_face0.jpg	52	34	335	130	369	182	0.9931156039237976
cnn-sample_frame_7000_second_280_face0.jpg	54	37	302	126	339	180	0.9924629926681519
cnn-sample_frame_7000_second_280_face1.jpg	60	38	438	107	476	167	0.9650092124938965
cnn-sample_frame_7025_second_281_face0.jpg	64	43	204	122	247	186	0.9851068258285522
cnn-sample_frame_7050_second_282_face0.jpg	71	45	130	134	175	205	0.9926676154136658
cnn-sample_frame_7050_second_282_face1.jpg	79	51	318	102	369	181	0.9886863231658936
cnn-sample_frame_7075_second_283_face0.jpg	72	46	45	133	91	205	0.9958957433700562
cnn-sample_frame_7075_second_283_face1.jpg	91	57	380	86	437	177	0.9937564134597778
cnn-sample_frame_7100_second_284_face0.jpg	104	62	337	67	399	171	0.9890661239624023
cnn-sample_frame_7125_second_285_face0.jpg	98	61	356	73	417	171	0.9617763161659241
cnn-sample_frame_7150_second_286_face0.jpg	102	64	329	70	393	172	0.9937035441398621
